1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.500000000000000000e+01,1.600000000000000000e+01,1.700000000000000000e+01,1.800000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+01
-3.881845677563090324e+08,-3.886802286881960034e+08,-3.891756455640758872e+08,-3.896708292230490446e+08,-3.901657898717262745e+08,-3.906605371296988726e+08,-3.911550800711438656e+08,-3.916494272629377842e+08,-3.921435867996196747e+08,-3.926375663355017900e+08,-3.931313731141953468e+08,-3.936250139957920313e+08,-3.941184954819144607e+08,-3.946118237388286591e+08,-3.951050046187913418e+08,-3.955980436797862053e+08,-3.960909462037916183e+08,-3.965837172137026191e+08,-3.970763614890235066e+08,-3.975688835804344416e+08
-2.364714548353230357e+08,-2.372306208247064650e+08,-2.379792436900329590e+08,-2.387177914103219211e+08,-2.394467049476879835e+08,-2.401664001690918505e+08,-2.408772696063703597e+08,-2.415796840701986551e+08,-2.422739941319362223e+08,-2.429605314858019352e+08,-2.436396102025028467e+08,-2.443115278842755854e+08,-2.449765667302672267e+08,-2.456349945202715099e+08,-2.462870655240283012e+08,-2.469330213425735831e+08,-2.475730916874928176e+08,-2.482074951033570468e+08,-2.488364396381183267e+08,-2.494601234657856226e+08
-1.314468647893170118e+08,-1.340890561707124561e+08,-1.366539908545930982e+08,-1.391454272887352407e+08,-1.415668832344589233e+08,-1.439216545451500714e+08,-1.462128322251231968e+08,-1.484433179488247931e+08,-1.506158381992588043e+08,-1.527329571661283076e+08,-1.547970885281554461e+08,-1.568105062300294042e+08,-1.587753543521633744e+08,-1.606936561606798470e+08,-1.625673224155896306e+08,-1.643981590067973137e+08,-1.661878739802330732e+08,-1.679380840099164546e+08,-1.696503203660258651e+08,-1.713260344239600003e+08
-8.262948951252637804e+07,-8.830240065624380112e+07,-9.376530678225959837e+07,-9.902788408438271284e+07,-1.040992050561409444e+08,-1.089877853363283724e+08,-1.137016262627150565e+08,-1.182482535844890475e+08,-1.226347527309359163e+08,-1.268678009876963943e+08,-1.309536968917059749e+08,-1.348983871207726300e+08,-1.387074911229943335e+08,-1.423863237042500377e+08,-1.459399157683170140e+08,-1.493730333833184540e+08,-1.526901953298433423e+08,-1.558956892698530257e+08,-1.589935866611482203e+08,-1.619877565294638276e+08
-3.134168923174493015e+07,-3.954136115737850964e+07,-4.737051913099589944e+07,-5.484480429953456670e+07,-6.197899216788767278e+07,-6.878705810947917402e+07,-7.528223693573926389e+07,-8.147707714260455966e+07,-8.738349037991900742e+07,-9.301279662669742107e+07,-9.837576550032556057e+07,-1.034826540797756910e+08,-1.083432415808872283e+08,-1.129668611848664284e+08,-1.173624292887333632e+08,-1.215384724178731740e+08,-1.255031520156567246e+08,-1.292642873028171510e+08,-1.328293763795610964e+08,-1.362056157259156704e+08
1.999309809621161595e+07,1.006926798198551498e+07,6.473063191862355452e+05,-8.293836188205920160e+06,-1.677425821849493682e+07,-2.481317947413325310e+07,-3.242900561315456778e+07,-3.963938717052555829e+07,-4.646127308797319978e+07,-5.291095939960275590e+07,-5.900413355845044553e+07,-6.475591483474101126e+07,-7.018089116899365187e+07,-7.529315282130531967e+07,-8.010632312138119340e+07,-8.463358659149384499e+07,-8.888771468598651886e+07,-9.288108936567319930e+07,-9.662572470313936472e+07,-1.001332866951242834e+08
5.502126968738129735e+07,4.395661471786911041e+07,3.347776946336178109e+07,2.355918307885299996e+07,1.417624009877734259e+07,5.305191255195376463e+06,-3.076908530141510535e+06,-1.099225573392146826e+07,-1.846234806559042260e+07,-2.550802913715769351e+07,-3.214952849087890983e+07,-3.840649744870759547e+07,-4.429804119618690759e+07,-4.984274746849930286e+07,-5.505871216688854247e+07,-5.996356219888085127e+07,-6.457447580505932122e+07,-6.890820060803768039e+07,-7.298106959530910850e+07,-7.680901522639828920e+07
7.336251282539772987e+07,6.155527276461721212e+07,5.038014904802718759e+07,3.980830386358416080e+07,2.981180133879588172e+07,2.036354484595299885e+07,1.143722188101085648e+07,3.007255715732870623e+06,-4.951236884582415223e+06,-1.246248250478222221e+07,-1.955008304157843813e+07,-2.623704327845021337e+07,-3.254579451507245004e+07,-3.849821464542052150e+07,-4.411564503725883365e+07,-4.941890452925632894e+07,-5.442830082984507829e+07,-5.916363957357477397e+07,-6.364423126566061378e+07,-6.788889632324150205e+07
8.177106848130699992e+07,6.950750574790942669e+07,5.790005909278072417e+07,4.691781320205873251e+07,3.653073698077242076e+07,2.670962794427172840e+07,1.742606450993783027e+07,8.652365349987305701e+06,3.615550616476770374e+05,-7.472664505973184481e+06,-1.487593785661835037e+07,-2.187327490829453617e+07,-2.848906598116721213e+07,-3.474709313328907639e+07,-4.067053822300251573e+07,-4.628198803949145973e+07,-5.160343681007444113e+07,-5.665628636383838952e+07,-6.146134420564021915e+07,-6.603881973190401495e+07
8.553491925836738944e+07,7.301250672114913166e+07,6.115844503998912871e+07,4.994066287279230356e+07,3.932797049718189240e+07,2.929000995462577045e+07,1.979721330924981460e+07,1.082076815285767242e+07,2.332589584305534139e+06,-5.694702024601105601e+06,-1.328779809132966399e+07,-2.047271426372358948e+07,-2.727479873492820933e+07,-3.371873687819930911e+07,-3.982855260480706394e+07,-4.562760681062984467e+07,-5.113859324396780133e+07,-5.638353209799754620e+07,-6.138376160565619171e+07,-6.615992789213339239e+07
